,ID,OTAZKA,PEDAGOG,HODNOTA_CLOB_OCISTENO,LANG,token,lemma,pos,DetectSentiment,SENTIMENT
5618,1546136,84,,"je fajn si na cvičení spoustu věcí vyzkoušet; pan doktor Palovský má obrovský přehled v oboru, zajímavé poslouchat",['cs'],"[""it's"" 'nice' 'to' 'try' 'a' 'lot' 'of' 'things' 'on' 'exercise' ';' 'Dr'
 '.' 'Palovský' 'has' 'a' 'huge' 'overview' 'in' 'the' 'field' ','
 'interesting' 'to' 'listen']","['nice' 'lot' 'thing' 'exercise' ';' 'Dr' '.' 'Palovský' 'huge' 'overview'
 'field' ',' 'interest' 'listen']","['PRON' 'ADJ' 'PART' 'VERB' 'DET' 'NOUN' 'ADP' 'NOUN' 'ADP' 'NOUN' 'PUNCT'
 'PROPN' 'PUNCT' 'PROPN' 'VERB' 'DET' 'ADJ' 'NOUN' 'ADP' 'DET' 'NOUN'
 'PUNCT' 'VERB' 'PART' 'VERB']",['negative'],Positive
5619,1589977,83,,Hodila by se cvičení s ukázkami použití nástrojů,['cs'],['We' 'could' 'use' 'a' 'drill' 'with' 'tools' '.'],['drill' 'tool' '.'],['PRON' 'AUX' 'VERB' 'DET' 'NOUN' 'ADP' 'NOUN' 'PUNCT'],['negative'],Negative
5620,1589981,84,,Hosté z praxe,['pt'],['Guests' 'from' 'practice'],['Guests' 'practice'],['NOUN' 'ADP' 'NOUN'],['negative'],Positive
5621,1589984,97,,Dostupnost materiálů,['hu'],['Availability' 'of' 'materials'],['Availability' 'material'],['NOUN' 'ADP' 'NOUN'],['negative'],Positive
5622,1604748,84,,"Obrovské praktické využití, týmové práce a prezentační schopnosti v praktické a kvalitní formě, pan Drga je jeden z nejlepších vyučujích s kterými jsem se na škole setkal",['cs'],"['Huge' 'practical' 'use' ',' 'teamwork' 'and' 'presentation' 'skills'
 'in' 'practical' 'and' 'quality' 'form' ',' 'Mr' '.' 'Drga' 'is' 'one'
 'of' 'the' 'best' 'teachers' 'I' 'have' 'ever' 'met' 'at' 'school']","['Huge' 'practical' ',' 'teamwork' 'presentation' 'skill' 'practical'
 'quality' 'form' ',' 'Mr' '.' 'Drga' 'teacher' 'meet' 'school']","['ADJ' 'ADJ' 'NOUN' 'PUNCT' 'NOUN' 'CCONJ' 'NOUN' 'NOUN' 'ADP' 'ADJ'
 'CCONJ' 'ADJ' 'NOUN' 'PUNCT' 'PROPN' 'PUNCT' 'PROPN' 'AUX' 'NUM' 'ADP'
 'DET' 'ADJ' 'NOUN' 'PRON' 'AUX' 'ADV' 'VERB' 'ADP' 'NOUN']",['negative'],Positive
5623,1651709,83,,/,['Unknown'],['♪'],['♪'],['NOUN'],['na'],Negative
5624,1651711,90,,IT Governance,['en'],['IT' 'Governance'],['Governance'],['PRON' 'PROPN'],['negative'],Neutral
5625,1651713,84,,Praktické zaměření cvičení,['cs'],['Practical' 'focus' 'of' 'exercises'],['Practical' 'focus' 'exercise'],['ADJ' 'NOUN' 'ADP' 'NOUN'],['negative'],Positive
5626,1651714,95,,/,['Unknown'],['♪'],['♪'],['NOUN'],['na'],Negative
5627,1651715,97,,/,['Unknown'],['♪'],['♪'],['NOUN'],['na'],Positive
5628,1651765,90,,(základy) byznys intelligence,['cs'],['(' 'Basics' ')' 'Business' 'Intelligence'],['(' 'Basics' ')' 'Business' 'Intelligence'],['PUNCT' 'X' 'PUNCT' 'NOUN' 'NOUN'],['positive'],Neutral
5629,1562176,83,,"Jelikož se jedná o základní předmět v oboru databází, nic zde nechybí. ",['cs'],"['Since' 'it' 'is' 'a' 'basic' 'subject' 'in' 'the' 'field' 'of'
 'databases' ',' 'nothing' 'is' 'missing' '.']","['basic' 'subject' 'field' 'database' ',' 'miss' '.']","['SCONJ' 'PRON' 'AUX' 'DET' 'ADJ' 'NOUN' 'ADP' 'DET' 'NOUN' 'ADP' 'NOUN'
 'PUNCT' 'PRON' 'AUX' 'ADJ' 'PUNCT']",['positive'],Negative
5630,1562371,97,,"Práce na projektech v rámci cvičení přes git - není nutno se scházet v týmech, pokud existuje technologie, která to dovolí.",['cs'],"['Work' 'on' 'projects' 'within' 'git' 'exercises' '-' 'there' 'is' 'no'
 'need' 'to' 'meet' 'in' 'teams' 'if' 'there' 'is' 'a' 'technology' 'that'
 'allows' 'it' '.']",['Work' 'project' 'git' 'exercise' '-' 'meet' 'team' 'technology' '.'],"['NOUN' 'ADP' 'NOUN' 'ADP' 'NOUN' 'NOUN' 'PUNCT' 'PRON' 'VERB' 'DET'
 'NOUN' 'PART' 'VERB' 'ADP' 'NOUN' 'SCONJ' 'PRON' 'VERB' 'DET' 'NOUN'
 'PRON' 'VERB' 'PRON' 'PUNCT']",['positive'],Positive
5631,1590288,97,,"Dle mého názoru Datové minimum je jedním z mála předmětů, které nebylo přechodem na dist. výuku postiženo",['cs'],"['In' 'my' 'opinion' 'Data' 'minimum' 'is' 'one' 'of' 'the' 'few'
 'subjects' 'that' 'was' 'not' 'affected' 'by' 'the' 'transition' 'to'
 'dist' '.' 'teaching']","['opinion' 'Data' 'minimum' 'subject' 'affect' 'transition' 'dist' '.'
 'teach']","['ADP' 'PRON' 'NOUN' 'NOUN' 'NOUN' 'AUX' 'NUM' 'ADP' 'DET' 'ADJ' 'NOUN'
 'PRON' 'AUX' 'PART' 'VERB' 'ADP' 'DET' 'NOUN' 'PART' 'VERB' 'PUNCT'
 'VERB']",['positive'],Positive
5632,1662425,83,,"Hodila by se lepší organizace - jasně daný plán, co se bude odevzdávat a kdy, jaké jsou detailní požadavky.",['cs'],"['A' 'better' 'organization' 'would' 'be' 'useful' '-' 'a' 'clear' 'plan'
 ',' 'what' 'will' 'be' 'handed' 'over' 'and' 'when' ',' 'what' 'are'
 'detailed' 'requirements' '.']","['organization' '-' 'clear' 'plan' ',' 'hand' ',' 'detail' 'requirement'
 '.']","['DET' 'ADJ' 'NOUN' 'AUX' 'AUX' 'ADJ' 'PUNCT' 'DET' 'ADJ' 'NOUN' 'PUNCT'
 'PRON' 'AUX' 'AUX' 'VERB' 'ADP' 'CCONJ' 'ADV' 'PUNCT' 'PRON' 'AUX' 'ADJ'
 'NOUN' 'PUNCT']",['negative'],Negative
5633,1662429,84,,"Líbí se mi, že se hodně zaměřuje na praktickou stránku.",['cs'],"['I' 'like' 'that' ""he's"" 'very' 'focused' 'on' 'the' 'practical' 'side'
 '.']",['focus' 'practical' 'side' '.'],['PRON' 'VERB' 'SCONJ' 'VERB' 'ADV' 'ADJ' 'ADP' 'DET' 'ADJ' 'NOUN' 'PUNCT'],['positive'],Positive
5634,1671322,84,,"Hands-on cviceni v Keboole, skvely vyucujici a hoste",['cs'],"['Hands-on' 'pracing' 'in' 'Keboole' ',' 'great' 'teaching' 'and' 'guest']","['Hands-on' 'pracing' 'Keboole' ',' 'great' 'teach' 'guest']",['X' 'VERB' 'ADP' 'PROPN' 'PUNCT' 'ADJ' 'NOUN' 'CCONJ' 'NOUN'],['positive'],Positive
5635,1518251,97,,Jak online přednášky tak i cvičení byly super. Online zkouška také v pořádku.,['cs'],"['Both' 'online' 'lectures' 'and' 'exercises' 'were' 'great' '.' 'Online'
 'exam' 'also' 'fine' '.']",['online' 'lecture' 'exercise' 'great' '.' 'Online' 'exam' 'fine' '.'],"['DET' 'ADJ' 'NOUN' 'CCONJ' 'NOUN' 'AUX' 'ADJ' 'PUNCT' 'ADJ' 'NOUN' 'ADV'
 'ADV' 'PUNCT']",['positive'],Positive
5636,1532016,83,,občas to bylo takový zmatený,['cs'],['Sometimes' 'it' 'was' 'so' 'confusing'],['confuse'],['ADV' 'PRON' 'AUX' 'ADV' 'ADJ'],['positive'],Negative
5637,1532019,90,,nevim,['sl'],"['I' ""don't"" 'know' '.']",['.'],['PRON' 'AUX' 'VERB' 'PUNCT'],['negative'],Neutral
5638,1532021,84,,učitelé,['Unknown'],['teachers'],['teacher'],['NOUN'],['na'],Positive
5639,1532022,95,,všechno,['cs'],['all'],[],['DET'],['negative'],Negative
5640,1532024,97,,žádné,['cs'],['none'],[],['NOUN'],['negative'],Positive
5641,1532098,83,,nic,['Unknown'],['Nothing'],[],['PRON'],['positive'],Negative
5642,1563923,97,,"Cvičení byly nahrávané, takže studiu jsem se mohl věnovat kdykoliv jsem chtěl.",['cs'],"['The' 'exercises' 'were' 'recorded' ',' 'so' 'I' 'could' 'study'
 'whenever' 'I' 'wanted' '.']","['exercise' 'record' ',' 'study' 'want' '.']","['DET' 'NOUN' 'AUX' 'VERB' 'PUNCT' 'ADV' 'PRON' 'AUX' 'VERB' 'ADV' 'PRON'
 'VERB' 'PUNCT']",['positive'],Positive
5643,1573048,84,,Praktické příklady prodiskutované ve cvičení.,['cs'],['Practical' 'examples' 'discussed' 'in' 'the' 'exercise' '.'],['Practical' 'example' 'discuss' 'exercise' '.'],['ADJ' 'NOUN' 'VERB' 'ADP' 'DET' 'NOUN' 'PUNCT'],['positive'],Positive
5644,1606117,83,,Cvičení - více vysvětlit požadavky úkolu.,['cs'],"['Exercise' '-' 'explain' 'the' 'requirements' 'of' 'the' 'task' 'more'
 '.']",['Exercise' '-' 'explain' 'requirement' 'task' '.'],['PROPN' 'PUNCT' 'VERB' 'DET' 'NOUN' 'ADP' 'DET' 'NOUN' 'ADV' 'PUNCT'],['negative'],Negative
5645,1606123,84,,U přednášek bylo zajimavé žádat studenty pracovat kreativně.,['cs'],"['It' 'was' 'interesting' 'to' 'ask' 'students' 'to' 'work' 'creatively'
 'in' 'lectures' '.']",['interest' 'student' 'work' 'creatively' 'lecture' '.'],"['PRON' 'AUX' 'ADJ' 'PART' 'VERB' 'NOUN' 'PART' 'VERB' 'ADV' 'ADP' 'NOUN'
 'PUNCT']",['positive'],Positive
5646,1631506,84,,"Líbila se mi náplň přednášek - a po nich následné minitesty, na kterých jsem si rovnou mohla vyzkoušet pochopení látky.",['cs'],"['I' 'liked' 'the' 'content' 'of' 'the' 'lectures' '-' 'and' 'after'
 'them' 'mini-tests' ',' 'on' 'which' 'I' 'could' 'have' 'just' 'tried'
 'the' 'understanding' 'of' 'the' 'substance' '.']","['content' 'lecture' '-' 'mini-tests' ',' 'understand' 'substance' '.']","['PRON' 'VERB' 'DET' 'NOUN' 'ADP' 'DET' 'NOUN' 'PUNCT' 'CCONJ' 'ADP'
 'PRON' 'NOUN' 'PUNCT' 'ADP' 'PRON' 'PRON' 'AUX' 'AUX' 'ADV' 'VERB' 'DET'
 'NOUN' 'ADP' 'DET' 'NOUN' 'PUNCT']",['positive'],Positive
5647,1631507,95,,Nemohli jsme si zahrát tu hru Kanban,['cs'],"['We' ""couldn't"" 'play' 'that' 'Kanban' 'game' '.']",['play' 'Kanban' 'game' '.'],['PRON' 'VERB' 'VERB' 'SCONJ' 'PROPN' 'NOUN' 'PUNCT'],['positive'],Negative
5648,1652532,83,,"Učebnice je místy málo srozumitelná a sem tam nějaká chyba. bylo by dobré ji přepsat ve spolupráci se studenty - ujistit se, že se vše dá pochpit.",['cs'],"['The' 'textbook' 'is' 'not' 'clear' 'enough' 'and' 'sometimes' 'there'
 'is' 'a' 'mistake.It' 'would' 'be' 'good' 'to' 'rewrite' 'it' 'in'
 'cooperation' 'with' 'students' '-' 'to' 'make' 'sure' 'that'
 'everything' 'can' 'be' 'understood' '.']","['textbook' 'clear' 'mistake.It' 'good' 'rewrite' 'cooperation' 'student'
 '-' 'make' 'understand' '.']","['DET' 'NOUN' 'AUX' 'PART' 'ADJ' 'ADJ' 'CCONJ' 'ADV' 'PRON' 'VERB' 'DET'
 'NOUN' 'AUX' 'AUX' 'ADJ' 'PART' 'VERB' 'PRON' 'ADP' 'NOUN' 'ADP' 'NOUN'
 'PUNCT' 'PART' 'VERB' 'ADJ' 'SCONJ' 'PRON' 'AUX' 'AUX' 'ADJ' 'PUNCT']",['negative'],Negative
5649,1652537,84,,"Cvičící ochotně spolupracuje se studenty, záleží mu na tom abychom to pochopili. Podporuje užitečné návrhy (použití onenote).",['cs'],"['The' 'trainer' 'is' 'willing' 'to' 'cooperate' 'with' 'the' 'students'
 ',' 'he' 'cares' 'about' 'understanding' 'it' '.' 'He' 'supports'
 'useful' 'suggestions' '(' 'using' 'onenote' ').']","['trainer' 'cooperate' 'student' ',' 'care' 'understand' '.' 'support'
 'suggestion' '(' 'onenote' ').']","['DET' 'NOUN' 'AUX' 'ADJ' 'PART' 'VERB' 'ADP' 'DET' 'NOUN' 'PUNCT' 'PRON'
 'VERB' 'SCONJ' 'VERB' 'PRON' 'PUNCT' 'PRON' 'VERB' 'ADJ' 'NOUN' 'PUNCT'
 'VERB' 'ADJ' 'NOUN']",['negative'],Positive
5650,1671735,84,,Rozšíření dovedností v excelu a wordu,['cs'],['Expanding' 'skills' 'in' 'excel' 'and' 'word'],['Expanding' 'skill' 'excel' 'word'],['VERB' 'NOUN' 'ADP' 'PROPN' 'CCONJ' 'NOUN'],['positive'],Positive
5651,1671736,95,,Výuka tohoto předmětu by byla určitě přínosnější v prezenční formě,['cs'],"['Teaching' 'this' 'subject' 'would' 'certainly' 'be' 'more' 'beneficial'
 'in' 'the' 'presentation' 'form']",['Teaching' 'subject' 'beneficial' 'presentation' 'form'],"['VERB' 'DET' 'NOUN' 'AUX' 'ADV' 'AUX' 'ADV' 'ADJ' 'ADP' 'DET' 'NOUN'
 'NOUN']",['positive'],Negative
5652,1671739,97,,Nemohu určit,['cs'],"['I' ""can't"" 'determine']",['determine'],['PRON' 'VERB' 'VERB'],['positive'],Positive
5653,1532183,83,,zbytečný bazírování na formalitách a vyplňování přihlouplých lejster ke každýmu úkolu jak někde na finančáku + slovíčkaření cvičícího,['cs'],"['Useless' 'basing' 'on' 'formalities' 'and' 'filling' 'out' 'stupid'
 'papers' 'for' 'every' 'task' 'as' 'somewhere' 'in' 'the' 'finance'
 'office' '+' 'a' 'word-talk' 'trainer']","['Useless' 'base' 'formality' 'fill' 'stupid' 'paper' 'task' 'finance'
 'office' '+' 'word-talk' 'trainer']","['ADJ' 'VERB' 'ADP' 'NOUN' 'CCONJ' 'VERB' 'ADP' 'ADJ' 'NOUN' 'ADP' 'DET'
 'NOUN' 'SCONJ' 'ADV' 'ADP' 'DET' 'NOUN' 'NOUN' 'SYM' 'DET' 'ADJ' 'NOUN']",['positive'],Negative
5654,1532189,95,,všechno kromě zkoušky na dálku,['cs'],['Everything' 'except' 'remote' 'testing'],['remote' 'test'],['PRON' 'ADP' 'NOUN' 'NOUN'],['negative'],Negative
5655,1606124,95,,Cvičení - týmová práce.,['cs'],['Exercise' '-' 'teamwork' '.'],['Exercise' '-' 'teamwork' '.'],['PROPN' 'PUNCT' 'NOUN' 'PUNCT'],['negative'],Negative
5656,1606125,97,,"Materiály z přednášek byli vloženy do insisu, dostupnost pro studenty",['cs'],"['The' 'materials' 'from' 'the' 'lectures' 'were' 'inserted' 'into' 'the'
 'insis' ',' 'availability' 'for' 'students']","['material' 'lecture' 'insert' 'insis' ',' 'availability' 'student']","['DET' 'NOUN' 'ADP' 'DET' 'NOUN' 'AUX' 'VERB' 'ADP' 'DET' 'NOUN' 'PUNCT'
 'NOUN' 'ADP' 'NOUN']",['negative'],Positive
5657,1606850,83,,"Přednášky zaměřit více prakticky. Vykašlat se na metodiky, to nikoho nezajima. Ruku na srdce, k čemu nám metodika MMSP bude? Je tu kurz Javy, lidi se v něm sice nic nenauci, protože se učí tragicky, ale jde na to navázat. Učte lidi programovat, učte je premyslet, s gitem, prakticky, návrhové vzory, to jim k něčemu bude. Ne nesmyslná manažerská teorie, od toho lidi mohli jit na podniko..",['cs'],"['Lectures' 'focus' 'more' 'practically' '.' 'To' 'forget' 'about'
 'methodology' ',' 'it' ""doesn't"" 'interest' 'anyone' '.' 'Hand' 'to'
 'heart' ',' 'what' 'will' 'the' 'MMSP' 'methodology' 'do' 'us' '?']","['Lectures' 'focus' 'practically' '.' 'forget' 'methodology' ','
 'interest' '.' 'Hand' 'heart' ',' 'MMSP' 'methodology' '?']","['VERB' 'ADV' 'ADV' 'ADV' 'PUNCT' 'PART' 'VERB' 'ADP' 'NOUN' 'PUNCT'
 'PRON' 'VERB' 'NOUN' 'PRON' 'PUNCT' 'NOUN' 'ADP' 'VERB' 'PUNCT' 'PRON'
 'AUX' 'DET' 'PROPN' 'NOUN' 'AUX' 'PRON' 'PUNCT']",['negative'],Negative
5658,1606854,84,,"Dávám za kvalitu předmětu úmyslně malé číslo i když jsem s tímto předmětem spokojen. Jde totiž o to, jakým způsobem se vedou přednášky. K těm ale až níže. Pan vencovsky je jinak velký tahoun, naučil jsem konečně v programování něco navíc. Jsem z průmky a na Javě jsem trpěl, náročnost je opravdu nízká a ještě se to učí blbě. Pan vencovský je vyjímka, děkuju mu.",['cs'],"['I' 'give' 'a' 'small' 'number' 'for' 'the' 'quality' 'of' 'the'
 'subject' 'even' 'though' 'I' 'am' 'satisfied' 'with' 'this' 'subject'
 ',' 'because' 'it' 'is' 'about' 'how' 'lectures' 'are' 'conducted' '.']","['give' 'small' 'number' 'quality' 'subject' 'satisfied' 'subject' ','
 'lecture' 'conduct' '.']","['PRON' 'VERB' 'DET' 'ADJ' 'NOUN' 'ADP' 'DET' 'NOUN' 'ADP' 'DET' 'NOUN'
 'ADV' 'SCONJ' 'PRON' 'AUX' 'ADJ' 'ADP' 'DET' 'NOUN' 'PUNCT' 'SCONJ'
 'PRON' 'AUX' 'SCONJ' 'ADV' 'NOUN' 'AUX' 'VERB' 'PUNCT']",['negative'],Positive
5659,1606855,95,,Vyjádřil jsem se už výše.,['cs'],"[""I've"" 'said' 'a' 'lot' 'more' '.']",['lot' '.'],['PROPN' 'VERB' 'DET' 'NOUN' 'ADV' 'PUNCT'],['positive'],Negative
5660,1606857,97,,"Pan vencovsky nahrával přednášky. Týmová práce byla skvělá, užil jsem si ji.",['cs'],['Mr' '.' 'Outdoor' 'Recording' 'Lectures' '.'],['Mr' '.' 'Outdoor' 'Recording' 'Lectures' '.'],['PROPN' 'PUNCT' 'ADJ' 'NOUN' 'NOUN' 'PUNCT'],['negative'],Positive
5661,1645493,84,,Ehm... nic?,['Unknown'],['Erm' '.' '.' '.' 'nothing' '?'],['Erm' '.' '.' '.' '?'],['PROPN' 'PUNCT' 'PUNCT' 'PUNCT' 'PRON' 'PUNCT'],['negative'],Positive
5662,1645496,97,,"Ztlumení hlasitosti, když se paní Míšková potřebovala vykřičet",['cs'],['The' 'volume' 'down' 'when' 'Mrs' '.' 'Mísková' 'needed' 'to' 'scream'],['volume' 'Mrs' '.' 'Mísková' 'need' 'scream'],['DET' 'VERB' 'ADP' 'ADV' 'PROPN' 'PUNCT' 'PROPN' 'VERB' 'PART' 'VERB'],['positive'],Positive
5663,1658448,83,,"V rámci svého studijního programu považuji tento předmět za velmi nepřínosný. Nic jsem si z něj neodnesl, což není chyba vyučujícího, ale domnívám se, že by se měla přehodnotit povinnost tohoto předmětu u některých oborů, které s tímto předmětem vůbec nesouvisí.",['cs'],"['As' 'part' 'of' 'my' 'study' 'programme' ',' 'I' 'find' 'this' 'subject'
 'very' 'unappreciative' '.' 'I' 'did' 'not' 'take' 'anything' 'out' 'of'
 'it' ',' 'which' 'is' 'not' 'a' ""teacher's"" 'fault' ',' 'but' 'I' 'think'
 'it' 'should']","['part' 'study' 'programme' ',' 'find' 'subject' 'unappreciative' '.' ','
 ""teacher's"" 'fault' ',']","['ADP' 'NOUN' 'ADP' 'PRON' 'NOUN' 'NOUN' 'PUNCT' 'PRON' 'VERB' 'DET'
 'NOUN' 'ADV' 'ADJ' 'PUNCT' 'PRON' 'AUX' 'PART' 'VERB' 'PRON' 'ADP' 'ADP'
 'PRON' 'PUNCT' 'PRON' 'AUX' 'PART' 'DET' 'NOUN' 'NOUN' 'PUNCT' 'CCONJ'
 'PRON' 'VERB' 'PRON' 'AUX']",['negative'],Negative
5664,1658453,84,,Organizace.,['Unknown'],['Organization' '.'],['Organization' '.'],['NOUN' 'PUNCT'],['negative'],Positive
5665,1658454,95,,N,['Unknown'],['N'],[],['PROPN'],['positive'],Negative
5666,1658455,97,,Přístupnost prezentací.,['cs'],['Accessibility' 'of' 'presentations' '.'],['Accessibility' 'presentation' '.'],['NOUN' 'ADP' 'NOUN' 'PUNCT'],['negative'],Positive
5667,1667455,84,,Pan Vencovsky je TOP!!,['Unknown'],['Mr' '.' 'Vencovsky' 'is' 'TOP' '!!'],['Mr' '.' 'Vencovsky' 'TOP' '!!'],['PROPN' 'PUNCT' 'PROPN' 'AUX' 'ADJ' 'PUNCT'],['positive'],Positive
5668,1667457,97,,Pan Vencovsky ma nejlepši cviceni :) děkuji,['cs'],['Mr' '.' 'Vencovsky' 'has' 'the' 'best' 'practice' ':)' 'thank' 'you'],['Mr' '.' 'Vencovsky' 'practice' ':)'],['PROPN' 'PUNCT' 'PROPN' 'VERB' 'DET' 'ADJ' 'NOUN' 'SYM' 'VERB' 'PRON'],['negative'],Positive
5669,1677911,84,,"Absence minimalniho poctu bodu z dilcich casti hodnoceni, to umoznuje zvolit si vlastni strategii pruchodu predmetem.",['sl'],"['The' 'absence' 'of' 'minimal' 'honor' 'point' 'from' 'dilcich' 'casti'
 'evaluated' ',' 'this' 'allows' 'you' 'to' 'choose' 'your' 'own'
 'strategy' 'of' 'the' 'journey' 'by' 'premet' '.']","['absence' 'minimal' 'honor' 'point' 'dilcich' 'casti' 'evaluate' ','
 'choose' 'strategy' 'journey' 'premet' '.']","['DET' 'NOUN' 'ADP' 'ADJ' 'NOUN' 'NOUN' 'ADP' 'NOUN' 'NOUN' 'VERB' 'PUNCT'
 'PRON' 'VERB' 'PRON' 'PART' 'VERB' 'PRON' 'ADJ' 'NOUN' 'ADP' 'DET' 'NOUN'
 'ADP' 'NOUN' 'PUNCT']",['negative'],Positive
5670,1678136,90,,"Ŕízení kvality softwaru - normy, agile",['cs'],"['Software' 'quality' 'management' '-' 'standards' ',' 'agile']","['Software' 'quality' 'management' '-' 'standard' ',' 'agile']",['ADJ' 'NOUN' 'NOUN' 'PUNCT' 'NOUN' 'PUNCT' 'NOUN'],['negative'],Neutral
5671,1678138,84,,obsahová náplň,['cs'],['Content'],['Content'],['NOUN'],['na'],Positive
5672,1678139,95,,Nebylo možné provést praktická cvičení u některých metod,['cs'],"['It' 'was' 'not' 'possible' 'to' 'perform' 'practical' 'exercises' 'in'
 'some' 'methods']",['perform' 'practical' 'exercise' 'method'],['PRON' 'AUX' 'PART' 'ADJ' 'PART' 'VERB' 'ADJ' 'NOUN' 'ADP' 'DET' 'NOUN'],['negative'],Negative
5673,1678140,97,,Malé testy na ověření znalostí a aktivity,['cs'],['Small' 'tests' 'to' 'verify' 'knowledge' 'and' 'activity'],['Small' 'test' 'verify' 'knowledge' 'activity'],['ADJ' 'NOUN' 'PART' 'VERB' 'NOUN' 'CCONJ' 'NOUN'],['positive'],Positive
5674,1519891,84,,Nemůžu posoudit. Kvůli covidu jsme neměli hodiny.,['cs'],"['I' ""can't"" 'tell' 'you' ',' 'we' ""didn't"" 'have' 'hours' 'because' 'of'
 'the' 'covid' '.']","[',' 'hour' 'covid' '.']","['PRON' 'VERB' 'VERB' 'PRON' 'PUNCT' 'PRON' 'AUX' 'AUX' 'NOUN' 'ADP' 'ADP'
 'DET' 'NOUN' 'PUNCT']",['negative'],Positive
5675,1519966,95,,nic,['Unknown'],['Nothing'],[],['PRON'],['positive'],Negative
5676,1565229,84,,"- probudilo to ve mně zájem o programování
- obhajoba seminární práce není dle mého na stejné úrovni obtížnosti u všech cvičících, u pana Pecinovského trvá obhajoba 4 hodiny",['cs'],"['-' 'it' 'aroused' 'my' 'interest' 'in' 'programming' '-' 'defending'
 'seminar' 'work' 'is' 'not' ',' 'in' 'my' 'opinion' ',' 'at' 'the' 'same'
 'level' 'of' 'difficulty' 'in' 'all' 'the' 'trainers' ',' 'Mr'
 ""Pecinovsky's"" 'insistence']","['-' 'arouse' 'interest' 'program' '-' 'defend' 'seminar' 'work' ','
 'opinion' ',' 'level' 'difficulty' 'trainer' ',' 'Mr' ""Pecinovsky's""
 'insistence']","['PUNCT' 'PRON' 'VERB' 'PRON' 'NOUN' 'SCONJ' 'VERB' 'PUNCT' 'VERB' 'ADJ'
 'NOUN' 'AUX' 'PART' 'PUNCT' 'ADP' 'PRON' 'NOUN' 'PUNCT' 'ADP' 'DET' 'ADJ'
 'NOUN' 'ADP' 'NOUN' 'ADP' 'DET' 'DET' 'NOUN' 'PUNCT' 'PROPN' 'PROPN'
 'NOUN']",['negative'],Positive
5677,1565231,97,,"- pomáhal mi záznam z přednášek a ze cvičení, některé semináře jsem si pouštěla i třikrát",['cs'],"['-' ""I've"" 'had' 'a' 'lecture' 'and' 'a' 'workout' ',' ""I've"" 'played'
 'some' 'seminars' 'three' 'times' '.']","['-' 'lecture' 'workout' ',' 'play' 'seminar' 'time' '.']","['PUNCT' 'PROPN' 'VERB' 'DET' 'NOUN' 'CCONJ' 'DET' 'NOUN' 'PUNCT' 'PROPN'
 'VERB' 'DET' 'NOUN' 'NUM' 'NOUN' 'PUNCT']",['positive'],Positive
5678,1565402,84,,"Na cvicenich se probirali veci, ktere se v praxi pouzivaji.",['cs'],"[""They've"" 'been' 'doing' 'things' 'that' 'they' 'use' 'in' 'practice' '.']",['thing' 'practice' '.'],['AUX' 'AUX' 'VERB' 'NOUN' 'SCONJ' 'PRON' 'VERB' 'ADP' 'NOUN' 'PUNCT'],['positive'],Positive
5679,1565405,97,,Nahravani cviceni bylo velmi uzitecne pri vypracovani prvni semestralni ulohy.,['sl'],"['The' 'recorded' 'exercises' 'were' 'very' 'useful' 'in' 'developing'
 'the' 'first' ""semester's"" 'tasks' '.']","['record' 'exercise' 'develop' ""semester's"" 'task' '.']","['DET' 'VERB' 'NOUN' 'AUX' 'ADV' 'ADJ' 'SCONJ' 'VERB' 'DET' 'ADJ' 'NOUN'
 'NOUN' 'PUNCT']",['positive'],Positive
5680,1607012,83,,Přednášky v jiný čas než v 7:30 ráno.,['cs'],['Lectures' 'at' 'a' 'different' 'time' 'than' '7:30' 'a.m' '.'],['Lectures' 'time' '7:30' 'a.m' '.'],['VERB' 'ADP' 'DET' 'ADJ' 'NOUN' 'ADP' 'NUM' 'NOUN' 'PUNCT'],['negative'],Negative
5681,1607016,84,,"Část, kdy se učí SELECT a poté praktický semestrální příklad.",['cs'],"['Part' 'where' 'they' 'learn' 'SELECT' 'and' 'then' 'a' 'practical'
 'semester' 'example' '.']",['Part' 'learn' 'SELECT' 'practical' 'semester' '.'],"['NOUN' 'ADV' 'PRON' 'VERB' 'ADJ' 'CCONJ' 'ADV' 'DET' 'ADJ' 'NOUN' 'NOUN'
 'PUNCT']",['positive'],Positive
5682,1607017,95,,Distanční výuka tohoto předmětu mi vyhovovovala.,['cs'],"['The' 'distance' 'teaching' 'of' 'this' 'subject' 'was' 'good' 'for' 'me'
 '.']",['distance' 'teach' 'subject' 'good' '.'],['DET' 'NOUN' 'NOUN' 'ADP' 'DET' 'NOUN' 'AUX' 'ADJ' 'ADP' 'PRON' 'PUNCT'],['positive'],Negative
5683,1607018,97,,Nahrávané cvičení a přednášky.,['cs'],['Recorded' 'exercises' 'and' 'lectures' '.'],['Recorded' 'exercise' 'lecture' '.'],['VERB' 'NOUN' 'CCONJ' 'NOUN' 'PUNCT'],['negative'],Positive
5684,1653704,84,,učitelka na cvičení,['Unknown'],['Teacher' 'for' 'Exercise'],['Teacher' 'Exercise'],['ADV' 'ADP' 'PROPN'],['positive'],Positive
